구동,동물미용업 동물미용업,동물병원 동물병원,동물약국 동물약국,미용업 기타,미용업 네일아트업,미용업 메이크업업,미용업 숙박업 기타,미용업 일반미용업,미용업 일반이용업,미용업 피부미용업,병원 병원,병원 요양병원(노인병원),병원 요양병원(일반요양병원),병원 정신병원,병원 종합병원,병원 치과병원,병원 한방병원,세탁업 빨래방업,세탁업 세탁업 기타,세탁업 운동화전문세탁업,세탁업 일반세탁업,약국 약국,영화상영관 영화상영관,의원 보건소,의원 보건지소,의원 의원,의원 조산원,의원 치과의원,의원 한의원,이용업 이용업 기타,이용업 일반이용업,일반음식점 감성주점,일반음식점 경양식,일반음식점 기타,일반음식점 김밥(도시락),일반음식점 까페,일반음식점 냉면집,일반음식점 라이브카페,일반음식점 복어취급,일반음식점 분식,일반음식점 뷔페식,일반음식점 식육(숯불구이),"일반음식점 외국음식전문점(인도,태국등)",일반음식점 이동조리,일반음식점 일반음식점,일반음식점 일식,일반음식점 전통찻집,일반음식점 정종/대포집/소주방,일반음식점 중국식,일반음식점 출장조리,일반음식점 커피숍,일반음식점 키즈카페,일반음식점 탕류(보신용),일반음식점 통닭(치킨),일반음식점 패밀리레스트랑,일반음식점 패스트푸드,일반음식점 한식,일반음식점 호프/통닭,일반음식점 횟집,제과점영업 제과점영업,제과점영업 푸드트럭,휴게음식점 고속도로,휴게음식점 공항,휴게음식점 과자점,휴게음식점 관광호텔,휴게음식점 극장,휴게음식점 기타 휴게음식점,휴게음식점 다방,휴게음식점 단란주점,휴게음식점 떡카페,휴게음식점 백화점,휴게음식점 아이스크림,휴게음식점 유원지,휴게음식점 일반조리판매,휴게음식점 전통찻집,휴게음식점 철도역구내,휴게음식점 커피숍,휴게음식점 키즈카페,휴게음식점 패스트푸드,휴게음식점 편의점,휴게음식점 푸드트럭,휴게음식점 호프/통닭,동물미용업,동물병원,동물약국,미용업,병원,세탁업,약국,영화상영관,의원,이용업,일반음식점,제과점영업,휴게음식점
영등포구 영등포본동,24.0,15.0,23.0,1.0,33.0,4.0,0.0,226.0,0.0,36.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,44.0,7.0,0.0,0.0,71.0,0.0,42.0,17.0,0.0,34.0,1.0,31.0,106.0,4.0,7.0,0.0,2.0,0.0,100.0,4.0,0.0,4.0,0.0,0.0,35.0,0.0,18.0,58.0,0.0,0.0,0.0,2.0,22.0,0.0,3.0,471.0,83.0,6.0,32.0,0.0,0.0,0.0,8.0,0.0,0.0,57.0,9.0,0.0,0.0,23.0,5.0,0.0,35.0,0.0,8.0,114.0,1.0,14.0,71.0,2.0,0.0,24.0,15.0,23.0,300.0,3.0,43.0,44.0,7.0,130.0,34.0,957.0,32.0,347.0
용산구 남영동,1.0,0.0,1.0,0.0,2.0,2.0,0.0,21.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,22.0,0.0,12.0,3.0,0.0,4.0,0.0,38.0,69.0,4.0,9.0,1.0,0.0,0.0,24.0,2.0,4.0,13.0,0.0,0.0,37.0,0.0,4.0,18.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,194.0,23.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,37.0,0.0,7.0,13.0,0.0,0.0,1.0,0.0,1.0,31.0,0.0,5.0,7.0,0.0,37.0,4.0,443.0,14.0,96.0
용산구 보광동,3.0,0.0,1.0,0.0,6.0,1.0,0.0,35.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,9.0,0.0,4.0,2.0,0.0,4.0,1.0,13.0,33.0,2.0,3.0,0.0,0.0,0.0,17.0,0.0,1.0,8.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,75.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,9.0,0.0,2.0,6.0,0.0,0.0,3.0,0.0,1.0,51.0,0.0,6.0,5.0,0.0,15.0,4.0,183.0,2.0,30.0
용산구 서빙고동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,16.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,0.0,1.0,4.0,54.0,1.0,20.0
용산구 용문동,3.0,1.0,0.0,0.0,3.0,1.0,0.0,25.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,4.0,0.0,7.0,0.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,51.0,12.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0,0.0,3.0,1.0,0.0,34.0,0.0,4.0,0.0,0.0,11.0,7.0,114.0,7.0,37.0
용산구 용산2가동,0.0,2.0,3.0,0.0,6.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,6.0,0.0,60.0,78.0,0.0,3.0,0.0,0.0,0.0,10.0,0.0,1.0,33.0,0.0,0.0,10.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,51.0,10.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,2.0,12.0,0.0,0.0,0.0,2.0,3.0,22.0,0.0,2.0,2.0,0.0,6.0,6.0,269.0,5.0,39.0
용산구 원효로제1동,0.0,3.0,3.0,0.0,6.0,1.0,0.0,23.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,12.0,0.0,6.0,2.0,0.0,1.0,1.0,21.0,56.0,0.0,5.0,0.0,0.0,0.0,13.0,0.0,5.0,13.0,0.0,0.0,12.0,1.0,1.0,10.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,137.0,10.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,24.0,0.0,3.0,10.0,0.0,0.0,0.0,3.0,3.0,40.0,0.0,8.0,3.0,0.0,20.0,1.0,294.0,9.0,58.0
용산구 원효로제2동,2.0,2.0,1.0,0.0,3.0,0.0,0.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,8.0,18.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,15.0,0.0,0.0,9.0,0.0,0.0,2.0,2.0,1.0,21.0,0.0,3.0,1.0,0.0,5.0,2.0,97.0,5.0,39.0
용산구 이촌제1동,4.0,4.0,3.0,1.0,8.0,1.0,0.0,34.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,17.0,0.0,15.0,2.0,0.0,3.0,0.0,21.0,32.0,2.0,5.0,0.0,0.0,0.0,14.0,0.0,0.0,4.0,0.0,0.0,24.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,74.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,15.0,0.0,0.0,7.0,1.0,0.0,4.0,4.0,3.0,56.0,1.0,10.0,5.0,0.0,34.0,3.0,196.0,5.0,56.0
용산구 이촌제2동,4.0,4.0,3.0,1.0,8.0,1.0,0.0,34.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,17.0,0.0,15.0,2.0,0.0,3.0,0.0,21.0,32.0,2.0,5.0,0.0,0.0,0.0,14.0,0.0,0.0,4.0,0.0,0.0,24.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,74.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,15.0,0.0,0.0,7.0,1.0,0.0,4.0,4.0,3.0,56.0,1.0,10.0,5.0,0.0,34.0,3.0,196.0,5.0,56.0
용산구 이태원제1동,13.0,3.0,2.0,0.0,7.0,2.0,0.0,54.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,0.0,9.0,0.0,9.0,0.0,0.0,10.0,1.0,306.0,268.0,3.0,28.0,0.0,0.0,0.0,30.0,1.0,9.0,104.0,0.0,0.0,29.0,0.0,8.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,188.0,49.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,44.0,0.0,1.0,16.0,0.0,0.0,13.0,3.0,2.0,71.0,0.0,10.0,1.0,0.0,19.0,10.0,1049.0,12.0,104.0
용산구 이태원제2동,13.0,3.0,2.0,0.0,7.0,2.0,0.0,54.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,0.0,9.0,0.0,9.0,0.0,0.0,10.0,1.0,306.0,268.0,3.0,28.0,0.0,0.0,0.0,30.0,1.0,9.0,104.0,0.0,0.0,29.0,0.0,8.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,188.0,49.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,44.0,0.0,1.0,16.0,0.0,0.0,13.0,3.0,2.0,71.0,0.0,10.0,1.0,0.0,19.0,10.0,1049.0,12.0,104.0
용산구 청파동,0.0,1.0,4.0,0.0,5.0,1.0,0.0,43.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,0.0,0.0,0.0,7.0,0.0,3.0,3.0,0.0,4.0,1.0,51.0,85.0,5.0,7.0,0.0,1.0,0.0,36.0,0.0,2.0,13.0,0.0,0.0,14.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,136.0,14.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2.0,0.0,0.0,0.0,2.0,0.0,14.0,0.0,0.0,61.0,0.0,2.0,11.0,1.0,0.0,0.0,1.0,4.0,53.0,0.0,13.0,7.0,0.0,13.0,4.0,382.0,9.0,126.0
용산구 한강로동,0.0,4.0,11.0,1.0,20.0,16.0,0.0,59.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,19.0,28.0,0.0,0.0,32.0,0.0,20.0,8.0,0.0,9.0,0.0,139.0,205.0,1.0,5.0,1.0,0.0,1.0,32.0,2.0,11.0,76.0,0.0,0.0,81.0,0.0,4.0,32.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,394.0,24.0,0.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,65.0,4.0,0.0,1.0,1.0,3.0,0.0,40.0,1.0,9.0,138.0,0.0,8.0,21.0,1.0,0.0,0.0,4.0,11.0,126.0,0.0,13.0,19.0,28.0,60.0,9.0,1016.0,35.0,293.0
용산구 한남동,6.0,5.0,2.0,1.0,13.0,5.0,0.0,48.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,15.0,1.0,8.0,0.0,0.0,8.0,2.0,179.0,193.0,2.0,18.0,0.0,0.0,1.0,22.0,1.0,2.0,57.0,0.0,0.0,48.0,1.0,5.0,22.0,1.0,0.0,0.0,0.0,4.0,0.0,6.0,196.0,18.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,68.0,0.0,4.0,11.0,0.0,0.0,6.0,5.0,2.0,95.0,0.0,8.0,6.0,0.0,24.0,8.0,778.0,29.0,120.0
용산구 효창동,2.0,2.0,1.0,0.0,3.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,12.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,9.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,1.0,10.0,0.0,1.0,7.0,0.0,8.0,0.0,49.0,3.0,25.0
용산구 후암동,3.0,2.0,0.0,0.0,2.0,1.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,5.0,0.0,4.0,0.0,26.0,38.0,1.0,8.0,0.0,0.0,0.0,18.0,0.0,1.0,7.0,0.0,0.0,16.0,0.0,3.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,61.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,16.0,0.0,1.0,9.0,0.0,0.0,3.0,2.0,0.0,26.0,0.0,6.0,4.0,0.0,13.0,4.0,195.0,6.0,48.0
은평구 갈현제1동,11.0,5.0,16.0,5.0,27.0,10.0,0.0,134.0,0.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,16.0,0.0,0.0,0.0,19.0,0.0,14.0,4.0,0.0,17.0,0.0,34.0,94.0,1.0,6.0,0.0,2.0,0.0,28.0,2.0,1.0,1.0,0.0,0.0,39.0,0.0,8.0,14.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,344.0,94.0,3.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,47.0,1.0,5.0,27.0,0.0,0.0,11.0,5.0,16.0,210.0,1.0,19.0,16.0,0.0,37.0,17.0,682.0,14.0,167.0
은평구 갈현제2동,11.0,5.0,16.0,5.0,27.0,10.0,0.0,134.0,0.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,16.0,0.0,0.0,0.0,19.0,0.0,14.0,4.0,0.0,17.0,0.0,34.0,94.0,1.0,6.0,0.0,2.0,0.0,28.0,2.0,1.0,1.0,0.0,0.0,39.0,0.0,8.0,14.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,344.0,94.0,3.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,47.0,1.0,5.0,27.0,0.0,0.0,11.0,5.0,16.0,210.0,1.0,19.0,16.0,0.0,37.0,17.0,682.0,14.0,167.0
은평구 구산동,5.0,1.0,2.0,0.0,9.0,0.0,0.0,56.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,7.0,0.0,0.0,1.0,10.0,0.0,6.0,4.0,0.0,6.0,0.0,3.0,14.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,65.0,11.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,21.0,0.0,3.0,11.0,0.0,0.0,5.0,1.0,2.0,73.0,2.0,12.0,7.0,0.0,21.0,6.0,118.0,11.0,72.0
은평구 녹번동,4.0,3.0,7.0,0.0,12.0,1.0,0.0,66.0,0.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,1.0,1.0,0.0,10.0,0.0,9.0,4.0,0.0,8.0,0.0,8.0,33.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,3.0,1.0,0.0,0.0,8.0,0.0,4.0,8.0,0.0,0.0,1.0,0.0,7.0,0.0,2.0,150.0,24.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,30.0,0.0,1.0,17.0,9.0,0.0,4.0,3.0,7.0,91.0,2.0,15.0,8.0,1.0,24.0,8.0,263.0,11.0,104.0
은평구 대조동,10.0,6.0,15.0,1.0,21.0,4.0,0.0,82.0,0.0,34.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,23.0,9.0,0.0,0.0,53.0,0.0,17.0,11.0,0.0,9.0,0.0,18.0,50.0,1.0,4.0,2.0,0.0,0.0,25.0,0.0,1.0,1.0,0.0,0.0,13.0,0.0,9.0,9.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,239.0,37.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,2.0,0.0,29.0,0.0,0.0,34.0,0.0,10.0,16.0,0.0,0.0,10.0,6.0,15.0,142.0,2.0,11.0,23.0,9.0,81.0,9.0,415.0,14.0,130.0
은평구 불광제1동,9.0,4.0,16.0,1.0,13.0,1.0,0.0,135.0,0.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,20.0,0.0,0.0,0.0,31.0,0.0,24.0,10.0,0.0,16.0,0.0,9.0,52.0,1.0,2.0,0.0,0.0,0.0,38.0,2.0,1.0,1.0,0.0,0.0,12.0,0.0,5.0,9.0,0.0,0.0,0.0,1.0,10.0,0.0,1.0,266.0,44.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,2.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,36.0,0.0,5.0,19.0,0.0,0.0,9.0,4.0,16.0,173.0,1.0,22.0,20.0,0.0,65.0,16.0,454.0,17.0,130.0
은평구 불광제2동,9.0,4.0,16.0,1.0,13.0,1.0,0.0,135.0,0.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,20.0,0.0,0.0,0.0,31.0,0.0,24.0,10.0,0.0,16.0,0.0,9.0,52.0,1.0,2.0,0.0,0.0,0.0,38.0,2.0,1.0,1.0,0.0,0.0,12.0,0.0,5.0,9.0,0.0,0.0,0.0,1.0,10.0,0.0,1.0,266.0,44.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,2.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,36.0,0.0,5.0,19.0,0.0,0.0,9.0,4.0,16.0,173.0,1.0,22.0,20.0,0.0,65.0,16.0,454.0,17.0,130.0
은평구 수색동,1.0,1.0,5.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,7.0,0.0,2.0,1.0,0.0,3.0,0.0,2.0,8.0,0.0,3.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,8.0,0.0,2.0,5.0,0.0,0.0,1.0,1.0,5.0,20.0,0.0,5.0,7.0,0.0,10.0,3.0,77.0,5.0,34.0
은평구 신사동,10.0,3.0,7.0,1.0,11.0,0.0,0.0,98.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,11.0,0.0,0.0,0.0,13.0,0.0,12.0,8.0,0.0,11.0,0.0,7.0,40.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,2.0,1.0,0.0,0.0,8.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,119.0,32.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,28.0,0.0,4.0,16.0,0.0,0.0,10.0,3.0,7.0,129.0,1.0,15.0,11.0,0.0,33.0,11.0,246.0,14.0,107.0
은평구 신사제1동,10.0,3.0,7.0,1.0,11.0,0.0,0.0,98.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,11.0,0.0,0.0,0.0,13.0,0.0,12.0,8.0,0.0,11.0,0.0,7.0,40.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,2.0,1.0,0.0,0.0,8.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,119.0,32.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,28.0,0.0,4.0,16.0,0.0,0.0,10.0,3.0,7.0,129.0,1.0,15.0,11.0,0.0,33.0,11.0,246.0,14.0,107.0
은평구 신사제2동,10.0,3.0,7.0,1.0,11.0,0.0,0.0,98.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,11.0,0.0,0.0,0.0,13.0,0.0,12.0,8.0,0.0,11.0,0.0,7.0,40.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,2.0,1.0,0.0,0.0,8.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,119.0,32.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,28.0,0.0,4.0,16.0,0.0,0.0,10.0,3.0,7.0,129.0,1.0,15.0,11.0,0.0,33.0,11.0,246.0,14.0,107.0
은평구 압구정동,10.0,3.0,7.0,1.0,11.0,0.0,0.0,98.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,11.0,0.0,0.0,0.0,13.0,0.0,12.0,8.0,0.0,11.0,0.0,7.0,40.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,2.0,1.0,0.0,0.0,8.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,119.0,32.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,28.0,0.0,4.0,16.0,0.0,0.0,10.0,3.0,7.0,129.0,1.0,15.0,11.0,0.0,33.0,11.0,246.0,14.0,107.0
은평구 역촌동,10.0,3.0,11.0,1.0,16.0,4.0,0.0,138.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,16.0,0.0,0.0,0.0,10.0,0.0,14.0,9.0,0.0,12.0,0.0,11.0,56.0,0.0,1.0,2.0,0.0,0.0,23.0,1.0,1.0,0.0,0.0,0.0,13.0,0.0,7.0,15.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,216.0,41.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,35.0,0.0,4.0,11.0,0.0,0.0,10.0,3.0,11.0,179.0,1.0,16.0,16.0,0.0,33.0,12.0,399.0,14.0,138.0
은평구 응암제1동,21.0,9.0,21.0,3.0,27.0,4.0,0.0,175.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,31.0,0.0,0.0,0.0,46.0,0.0,27.0,8.0,0.0,30.0,0.0,19.0,92.0,0.0,1.0,0.0,0.0,0.0,38.0,0.0,2.0,2.0,0.0,0.0,34.0,0.0,9.0,22.0,0.0,0.0,2.0,1.0,13.0,0.0,1.0,417.0,82.0,3.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,74.0,2.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,65.0,0.0,9.0,23.0,0.0,0.0,21.0,9.0,21.0,237.0,0.0,26.0,31.0,0.0,81.0,30.0,738.0,23.0,229.0
은평구 응암제2동,21.0,9.0,21.0,3.0,27.0,4.0,0.0,175.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,31.0,0.0,0.0,0.0,46.0,0.0,27.0,8.0,0.0,30.0,0.0,19.0,92.0,0.0,1.0,0.0,0.0,0.0,38.0,0.0,2.0,2.0,0.0,0.0,34.0,0.0,9.0,22.0,0.0,0.0,2.0,1.0,13.0,0.0,1.0,417.0,82.0,3.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,74.0,2.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,65.0,0.0,9.0,23.0,0.0,0.0,21.0,9.0,21.0,237.0,0.0,26.0,31.0,0.0,81.0,30.0,738.0,23.0,229.0
은평구 응암제3동,21.0,9.0,21.0,3.0,27.0,4.0,0.0,175.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,31.0,0.0,0.0,0.0,46.0,0.0,27.0,8.0,0.0,30.0,0.0,19.0,92.0,0.0,1.0,0.0,0.0,0.0,38.0,0.0,2.0,2.0,0.0,0.0,34.0,0.0,9.0,22.0,0.0,0.0,2.0,1.0,13.0,0.0,1.0,417.0,82.0,3.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,74.0,2.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,65.0,0.0,9.0,23.0,0.0,0.0,21.0,9.0,21.0,237.0,0.0,26.0,31.0,0.0,81.0,30.0,738.0,23.0,229.0
